combo,size,n_old,n_new,models,dataset,split_mode,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
combo_size3_o2n1_Ounder_Ohybrid_Nhybrid,3,2,1,"old_under,old_hybrid,new_hybrid",stock_ndx,chronological,0.5646034930375265,0.19220055710306408,0.5246125378271181,0.7263157894736842,0.11075441412520064,0.6210762331838565,0.2736842105263158
combo_size3_o1n2_Ounder_Nunder_Nover,3,1,2,"old_under,new_under,new_over",stock_ndx,chronological,0.5520120368185036,0.0,0.0,0.0,0.0,0.0,1.0
combo_size3_o1n2_Ounder_Nunder_Nhybrid,3,1,2,"old_under,new_under,new_hybrid",stock_ndx,chronological,0.5465482652820391,0.0,0.0,0.0,0.0,0.0,1.0
combo_size3_o1n2_Ounder_Nover_Nhybrid,3,1,2,"old_under,new_over,new_hybrid",stock_ndx,chronological,0.5462591456219023,0.0,0.0,0.0,0.0,0.0,1.0
combo_size3_o2n1_Oover_Ohybrid_Nunder,3,2,1,"old_over,old_hybrid,new_under",stock_ndx,chronological,0.559493745574699,0.15619047619047619,0.49332337165446905,0.43157894736842106,0.09534883720930233,0.43609865470852016,0.5684210526315789
combo_size3_o2n1_Oover_Ohybrid_Nover,3,2,1,"old_over,old_hybrid,new_over",stock_ndx,chronological,0.5618480056643852,0.1532567049808429,0.4882378616844986,0.42105263157894735,0.0936768149882904,0.43385650224215244,0.5789473684210527
combo_size3_o2n1_Oover_Ohybrid_Nhybrid,3,2,1,"old_over,old_hybrid,new_hybrid",stock_ndx,chronological,0.5613228699551569,0.1532567049808429,0.4882378616844986,0.42105263157894735,0.0936768149882904,0.43385650224215244,0.5789473684210527
combo_size3_o1n2_Oover_Nunder_Nover,3,1,2,"old_over,new_under,new_over",stock_ndx,chronological,0.5543308945008261,0.0,0.0,0.0,0.0,0.0,1.0
combo_size3_o1n2_Oover_Nunder_Nhybrid,3,1,2,"old_over,new_under,new_hybrid",stock_ndx,chronological,0.5536936511682794,0.0,0.0,0.0,0.0,0.0,1.0
combo_size3_o1n2_Oover_Nover_Nhybrid,3,1,2,"old_over,new_over,new_hybrid",stock_ndx,chronological,0.5547380221855085,0.0,0.0,0.0,0.0,0.0,1.0
combo_size3_o1n2_Ohybrid_Nunder_Nover,3,1,2,"old_hybrid,new_under,new_over",stock_ndx,chronological,0.5714361576587208,0.0,0.0,0.0,0.0,0.0,1.0
combo_size3_o1n2_Ohybrid_Nunder_Nhybrid,3,1,2,"old_hybrid,new_under,new_hybrid",stock_ndx,chronological,0.5693002124144443,0.0,0.0,0.0,0.0,0.0,1.0
combo_size3_o1n2_Ohybrid_Nover_Nhybrid,3,1,2,"old_hybrid,new_over,new_hybrid",stock_ndx,chronological,0.5802631578947368,0.0,0.0,0.0,0.0,0.0,1.0
combo_size4_o3n1_Ounder_Oover_Ohybrid_Nunder,4,3,1,"old_under,old_over,old_hybrid,new_under",stock_ndx,chronological,0.5603788057587916,0.1832797427652733,0.5327818523956614,0.6,0.10815939278937381,0.5269058295964125,0.4
combo_size4_o3n1_Ounder_Oover_Ohybrid_Nover,4,3,1,"old_under,old_over,old_hybrid,new_over",stock_ndx,chronological,0.561800802454567,0.1832797427652733,0.5327818523956614,0.6,0.10815939278937381,0.5269058295964125,0.4
combo_size4_o3n1_Ounder_Oover_Ohybrid_Nhybrid,4,3,1,"old_under,old_over,old_hybrid,new_hybrid",stock_ndx,chronological,0.5614880811895209,0.1832797427652733,0.5327818523956614,0.6,0.10815939278937381,0.5269058295964125,0.4
combo_size4_o2n2_Ounder_Oover_Nunder_Nover,4,2,2,"old_under,old_over,new_under,new_over",stock_ndx,chronological,0.55551687514751,0.16778523489932887,0.458960045988776,0.2631578947368421,0.12315270935960591,0.19955156950672645,0.7368421052631579
combo_size4_o2n2_Ounder_Oover_Nunder_Nhybrid,4,2,2,"old_under,old_over,new_under,new_hybrid",stock_ndx,chronological,0.5550330422468728,0.16556291390728478,0.4576726379941919,0.2631578947368421,0.12077294685990338,0.2040358744394619,0.7368421052631579
combo_size4_o2n2_Ounder_Oover_Nover_Nhybrid,4,2,2,"old_under,old_over,new_over,new_hybrid",stock_ndx,chronological,0.555640783573283,0.0,0.0,0.0,0.0,0.0,1.0
combo_size4_o2n2_Ounder_Ohybrid_Nunder_Nover,4,2,2,"old_under,old_hybrid,new_under,new_over",stock_ndx,chronological,0.5635178192117064,0.15104166666666666,0.4650646271082142,0.30526315789473685,0.10034602076124567,0.2914798206278027,0.6947368421052632
combo_size4_o2n2_Ounder_Ohybrid_Nunder_Nhybrid,4,2,2,"old_under,old_hybrid,new_under,new_hybrid",stock_ndx,chronological,0.5605440169931556,0.15544041450777202,0.47264065680488343,0.3157894736842105,0.10309278350515463,0.29260089686098656,0.6842105263157895
combo_size4_o2n2_Ounder_Ohybrid_Nover_Nhybrid,4,2,2,"old_under,old_hybrid,new_over,new_hybrid",stock_ndx,chronological,0.5646034930375265,0.020202020202020204,0.10242515990766128,0.010526315789473684,0.25,0.0033632286995515697,0.9894736842105263
combo_size4_o1n3_Ounder_Nunder_Nover_Nhybrid,4,1,3,"old_under,new_under,new_over,new_hybrid",stock_ndx,chronological,0.5464538588624026,0.0,0.0,0.0,0.0,0.0,1.0
combo_size4_o2n2_Oover_Ohybrid_Nunder_Nover,4,2,2,"old_over,old_hybrid,new_under,new_over",stock_ndx,chronological,0.559576351191881,0.175,0.4792114520395689,0.29473684210526313,0.12444444444444444,0.22085201793721973,0.7052631578947368
combo_size4_o2n2_Oover_Ohybrid_Nunder_Nhybrid,4,2,2,"old_over,old_hybrid,new_under,new_hybrid",stock_ndx,chronological,0.5588092990323341,0.17791411042944785,0.4859362685742688,0.30526315789473685,0.12554112554112554,0.226457399103139,0.6947368421052632
combo_size4_o2n2_Oover_Ohybrid_Nover_Nhybrid,4,2,2,"old_over,old_hybrid,new_over,new_hybrid",stock_ndx,chronological,0.561240264337975,0.0,0.0,0.0,0.0,0.0,1.0
combo_size4_o1n3_Oover_Nunder_Nover_Nhybrid,4,1,3,"old_over,new_under,new_over,new_hybrid",stock_ndx,chronological,0.5536582487609157,0.0,0.0,0.0,0.0,0.0,1.0
combo_size4_o1n3_Ohybrid_Nunder_Nover_Nhybrid,4,1,3,"old_hybrid,new_under,new_over,new_hybrid",stock_ndx,chronological,0.5691940051923531,0.0,0.0,0.0,0.0,0.0,1.0
combo_size5_o3n2_Ounder_Oover_Ohybrid_Nunder_Nover,5,3,2,"old_under,old_over,old_hybrid,new_under,new_over",stock_ndx,chronological,0.5604850129808827,0.15320910973084886,0.486021257490931,0.3894736842105263,0.09536082474226804,0.39349775784753366,0.6105263157894737
combo_size5_o3n2_Ounder_Oover_Ohybrid_Nunder_Nhybrid,5,3,2,"old_under,old_over,old_hybrid,new_under,new_hybrid",stock_ndx,chronological,0.5600837856974274,0.15320910973084886,0.486021257490931,0.3894736842105263,0.09536082474226804,0.39349775784753366,0.6105263157894737
combo_size5_o3n2_Ounder_Oover_Ohybrid_Nover_Nhybrid,5,3,2,"old_under,old_over,old_hybrid,new_over,new_hybrid",stock_ndx,chronological,0.5615234835968845,0.15352697095435686,0.48647023796310995,0.3894736842105263,0.09560723514211886,0.3923766816143498,0.6105263157894737
combo_size5_o2n3_Ounder_Oover_Nunder_Nover_Nhybrid,5,2,3,"old_under,old_over,new_under,new_over,new_hybrid",stock_ndx,chronological,0.5551038470616002,0.0,0.0,0.0,0.0,0.0,1.0
combo_size5_o2n3_Ounder_Ohybrid_Nunder_Nover_Nhybrid,5,2,3,"old_under,old_hybrid,new_under,new_over,new_hybrid",stock_ndx,chronological,0.560367004956337,0.0,0.0,0.0,0.0,0.0,1.0
combo_size5_o2n3_Oover_Ohybrid_Nunder_Nover_Nhybrid,5,2,3,"old_over,old_hybrid,new_under,new_over,new_hybrid",stock_ndx,chronological,0.5588447014396979,0.0,0.0,0.0,0.0,0.0,1.0
combo_size6_o3n3_Ounder_Oover_Ohybrid_Nunder_Nover_Nhybrid,6,3,3,"old_under,old_over,old_hybrid,new_under,new_over,new_hybrid",stock_ndx,chronological,0.5600601840925182,0.18050541516245489,0.46566054707551396,0.2631578947368421,0.13736263736263737,0.17600896860986548,0.7368421052631579
combo_size2_o1n1_Ounder_Nunder,2,1,1,"old_under,new_under",stock_ndx,block_cv,0.5327751196172249,0.191904047976012,0.5584954912559269,0.6736842105263158,0.11188811188811189,0.5369978858350951,0.3263157894736842
combo_size2_o1n1_Ounder_Nover,2,1,1,"old_under,new_over",stock_ndx,block_cv,0.5197340603093357,0.17933130699088146,0.5386786581852337,0.6210526315789474,0.10479573712255773,0.53276955602537,0.37894736842105264
combo_size2_o1n1_Ounder_Nhybrid,2,1,1,"old_under,new_hybrid",stock_ndx,block_cv,0.5615555802826305,0.19682539682539682,0.5712405705774795,0.6526315789473685,0.11588785046728972,0.5,0.3473684210526316
combo_size2_o1n1_Oover_Nunder,2,1,1,"old_over,new_under",stock_ndx,block_cv,0.5468287526427061,0.19457735247208932,0.5678117187867324,0.6421052631578947,0.11466165413533834,0.4978858350951374,0.35789473684210527
combo_size2_o1n1_Oover_Nover,2,1,1,"old_over,new_over",stock_ndx,block_cv,0.524579948814955,0.16666666666666666,0.5228717851919922,0.47368421052631576,0.10112359550561797,0.42283298097251587,0.5263157894736842
combo_size2_o1n1_Oover_Nhybrid,2,1,1,"old_over,new_hybrid",stock_ndx,block_cv,0.5699510403916769,0.20540540540540542,0.5868538685244514,0.6,0.12391304347826088,0.4260042283298097,0.4
combo_size2_o1n1_Ohybrid_Nunder,2,1,1,"old_hybrid,new_under",stock_ndx,block_cv,0.5618170690998109,0.19687875150060025,0.5143971506716541,0.8631578947368421,0.1111111111111111,0.693446088794926,0.1368421052631579
combo_size2_o1n1_Ohybrid_Nover,2,1,1,"old_hybrid,new_over",stock_ndx,block_cv,0.5252308890619785,0.17548387096774193,0.5027132347741075,0.7157894736842105,0.1,0.6469344608879493,0.28421052631578947
combo_size2_o1n1_Ohybrid_Nhybrid,2,1,1,"old_hybrid,new_hybrid",stock_ndx,block_cv,0.5912262156448203,0.21161290322580645,0.5634938458784974,0.8631578947368421,0.12058823529411765,0.6321353065539113,0.1368421052631579
combo_size3_o2n1_Ounder_Oover_Nunder,3,2,1,"old_under,old_over,new_under",stock_ndx,block_cv,0.5439134305107378,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size3_o2n1_Ounder_Oover_Nover,3,2,1,"old_under,old_over,new_over",stock_ndx,block_cv,0.515366640703238,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size3_o2n1_Ounder_Oover_Nhybrid,3,2,1,"old_under,old_over,new_hybrid",stock_ndx,block_cv,0.5638199621675754,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size3_o2n1_Ounder_Ohybrid_Nunder,3,2,1,"old_under,old_hybrid,new_under",stock_ndx,block_cv,0.5542839657282741,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size3_o2n1_Ounder_Ohybrid_Nover,3,2,1,"old_under,old_hybrid,new_over",stock_ndx,block_cv,0.511922777345054,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size3_o2n1_Ounder_Ohybrid_Nhybrid,3,2,1,"old_under,old_hybrid,new_hybrid",stock_ndx,block_cv,0.5702570379436964,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size3_o1n2_Ounder_Nunder_Nover,3,1,2,"old_under,new_under,new_over",stock_ndx,block_cv,0.5426171136085456,0.1522633744855967,0.4936900160824867,0.3894736842105263,0.09462915601023018,0.37420718816067655,0.6105263157894737
combo_size3_o1n2_Ounder_Nunder_Nhybrid,3,1,2,"old_under,new_under,new_hybrid",stock_ndx,block_cv,0.5414877044620007,0.15353535353535352,0.49692500529551664,0.4,0.095,0.38266384778012685,0.6
combo_size3_o1n2_Ounder_Nover_Nhybrid,3,1,2,"old_under,new_over,new_hybrid",stock_ndx,block_cv,0.5590686547234895,0.0,0.0,0.0,0.0,0.0,1.0
combo_size3_o2n1_Oover_Ohybrid_Nunder,3,2,1,"old_over,old_hybrid,new_under",stock_ndx,block_cv,0.5514799154334038,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size3_o2n1_Oover_Ohybrid_Nover,3,2,1,"old_over,old_hybrid,new_over",stock_ndx,block_cv,0.5370201402025148,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size3_o2n1_Oover_Ohybrid_Nhybrid,3,2,1,"old_over,old_hybrid,new_hybrid",stock_ndx,block_cv,0.5579336819850896,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size3_o1n2_Oover_Nunder_Nover,3,1,2,"old_over,new_under,new_over",stock_ndx,block_cv,0.5470902414598865,0.14845360824742268,0.4869728321203582,0.37894736842105264,0.09230769230769231,0.37420718816067655,0.6210526315789474
combo_size3_o1n2_Oover_Nunder_Nhybrid,3,1,2,"old_over,new_under,new_hybrid",stock_ndx,block_cv,0.544236118838322,0.15010141987829614,0.49076256112165584,0.3894736842105263,0.09296482412060302,0.38160676532769555,0.6105263157894737
combo_size3_o1n2_Oover_Nover_Nhybrid,3,1,2,"old_over,new_over,new_hybrid",stock_ndx,block_cv,0.5594414153777679,0.0,0.0,0.0,0.0,0.0,1.0
combo_size3_o1n2_Ohybrid_Nunder_Nover,3,1,2,"old_hybrid,new_under,new_over",stock_ndx,block_cv,0.5584399688438857,0.1522633744855967,0.4936900160824867,0.3894736842105263,0.09462915601023018,0.37420718816067655,0.6105263157894737
combo_size3_o1n2_Ohybrid_Nunder_Nhybrid,3,1,2,"old_hybrid,new_under,new_hybrid",stock_ndx,block_cv,0.5626961166128853,0.1494949494949495,0.48992293251506563,0.3894736842105263,0.0925,0.38372093023255816,0.6105263157894737
combo_size3_o1n2_Ohybrid_Nover_Nhybrid,3,1,2,"old_hybrid,new_over,new_hybrid",stock_ndx,block_cv,0.5737454100367197,0.0,0.0,0.0,0.0,0.0,1.0
combo_size4_o3n1_Ounder_Oover_Ohybrid_Nunder,4,3,1,"old_under,old_over,old_hybrid,new_under",stock_ndx,block_cv,0.5481306331367531,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size4_o3n1_Ounder_Oover_Ohybrid_Nover,4,3,1,"old_under,old_over,old_hybrid,new_over",stock_ndx,block_cv,0.5293757649938802,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size4_o3n1_Ounder_Oover_Ohybrid_Nhybrid,4,3,1,"old_under,old_over,old_hybrid,new_hybrid",stock_ndx,block_cv,0.5544508734839212,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size4_o2n2_Ounder_Oover_Nunder_Nover,4,2,2,"old_under,old_over,new_under,new_over",stock_ndx,block_cv,0.5464226104372983,0.18541033434650456,0.5489705307175475,0.6421052631578947,0.108348134991119,0.5306553911205074,0.35789473684210527
combo_size4_o2n2_Ounder_Oover_Nunder_Nhybrid,4,2,2,"old_under,old_over,new_under,new_hybrid",stock_ndx,block_cv,0.5406420385000557,0.1895734597156398,0.558973450685513,0.631578947368421,0.11152416356877323,0.5052854122621564,0.3684210526315789
combo_size4_o2n2_Ounder_Oover_Nover_Nhybrid,4,2,2,"old_under,old_over,new_over,new_hybrid",stock_ndx,block_cv,0.5563035495716034,0.19032761310452417,0.5593813843017763,0.6421052631578947,0.11172161172161173,0.5126849894291755,0.35789473684210527
combo_size4_o2n2_Ounder_Ohybrid_Nunder_Nover,4,2,2,"old_under,old_hybrid,new_under,new_over",stock_ndx,block_cv,0.552030711027039,0.19591836734693877,0.550306670726423,0.7578947368421053,0.1125,0.6004228329809725,0.24210526315789474
combo_size4_o2n2_Ounder_Ohybrid_Nunder_Nhybrid,4,2,2,"old_under,old_hybrid,new_under,new_hybrid",stock_ndx,block_cv,0.5533715366640704,0.19971056439942114,0.5671842806655664,0.7263157894736842,0.11577181208053691,0.5570824524312896,0.2736842105263158
combo_size4_o2n2_Ounder_Ohybrid_Nover_Nhybrid,4,2,2,"old_under,old_hybrid,new_over,new_hybrid",stock_ndx,block_cv,0.5640091242906421,0.20305980528511822,0.5664382952027263,0.7684210526315789,0.11698717948717949,0.5824524312896406,0.23157894736842105
combo_size4_o1n3_Ounder_Nunder_Nover_Nhybrid,4,1,3,"old_under,new_under,new_over,new_hybrid",stock_ndx,block_cv,0.5423166796483809,0.05181347150259067,0.2178472825681101,0.05263157894736842,0.05102040816326531,0.09830866807610994,0.9473684210526315
combo_size4_o2n2_Oover_Ohybrid_Nunder_Nover,4,2,2,"old_over,old_hybrid,new_under,new_over",stock_ndx,block_cv,0.5534438633581841,0.19174041297935104,0.5563795923708209,0.6842105263157895,0.11149228130360206,0.547568710359408,0.3157894736842105
combo_size4_o2n2_Oover_Ohybrid_Nunder_Nhybrid,4,2,2,"old_over,old_hybrid,new_under,new_hybrid",stock_ndx,block_cv,0.5457716701902748,0.19504643962848298,0.5666248836423062,0.6631578947368421,0.11433756805807622,0.5158562367864693,0.3368421052631579
combo_size4_o2n2_Oover_Ohybrid_Nover_Nhybrid,4,2,2,"old_over,old_hybrid,new_over,new_hybrid",stock_ndx,block_cv,0.5493379325692667,0.18181818181818182,0.5441353060904516,0.6210526315789474,0.10649819494584838,0.5232558139534884,0.37894736842105264
combo_size4_o1n3_Oover_Nunder_Nover_Nhybrid,4,1,3,"old_over,new_under,new_over,new_hybrid",stock_ndx,block_cv,0.5444197173695338,0.043243243243243246,0.19564639521780738,0.042105263157894736,0.044444444444444446,0.09090909090909091,0.9578947368421052
combo_size4_o1n3_Ohybrid_Nunder_Nover_Nhybrid,4,1,3,"old_hybrid,new_under,new_over,new_hybrid",stock_ndx,block_cv,0.5589073105596973,0.05235602094240838,0.21810252258836446,0.05263157894736842,0.052083333333333336,0.09619450317124736,0.9473684210526315
combo_size5_o3n2_Ounder_Oover_Ohybrid_Nunder_Nover,5,3,2,"old_under,old_over,old_hybrid,new_under,new_over",stock_ndx,block_cv,0.551418715923,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size5_o3n2_Ounder_Oover_Ohybrid_Nunder_Nhybrid,5,3,2,"old_under,old_over,old_hybrid,new_under,new_hybrid",stock_ndx,block_cv,0.5429676198954045,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size5_o3n2_Ounder_Oover_Ohybrid_Nover_Nhybrid,5,3,2,"old_under,old_over,old_hybrid,new_over,new_hybrid",stock_ndx,block_cv,0.546099922109714,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
combo_size5_o2n3_Ounder_Oover_Nunder_Nover_Nhybrid,5,2,3,"old_under,old_over,new_under,new_over,new_hybrid",stock_ndx,block_cv,0.5432068543451652,0.1494949494949495,0.48992293251506563,0.3894736842105263,0.0925,0.38372093023255816,0.6105263157894737
combo_size5_o2n3_Ounder_Ohybrid_Nunder_Nover_Nhybrid,5,2,3,"old_under,old_hybrid,new_under,new_over,new_hybrid",stock_ndx,block_cv,0.5503282519194392,0.14919354838709678,0.4895025781412176,0.3894736842105263,0.09226932668329177,0.38477801268498946,0.6105263157894737
combo_size5_o2n3_Oover_Ohybrid_Nunder_Nover_Nhybrid,5,2,3,"old_over,old_hybrid,new_under,new_over,new_hybrid",stock_ndx,block_cv,0.5452208745966396,0.14979757085020243,0.49034292653348666,0.3894736842105263,0.09273182957393483,0.38266384778012685,0.6105263157894737
combo_size6_o3n3_Ounder_Oover_Ohybrid_Nunder_Nover_Nhybrid,6,3,3,"old_under,old_over,old_hybrid,new_under,new_over,new_hybrid",stock_ndx,block_cv,0.5440525203071103,0.1831831831831832,0.5440023694304299,0.6421052631578947,0.10683012259194395,0.5391120507399577,0.35789473684210527
combo_size2_o1n1_Ounder_Nunder,2,1,1,"old_under,new_under",medical,chronological,0.6598042983108808,0.258121940364931,0.6071832925245878,0.5353022611905861,0.17006304060988126,0.3112834048168921,0.46469773880941395
combo_size2_o1n1_Ounder_Nover,2,1,1,"old_under,new_over",medical,chronological,0.6608298111738868,0.19117647058823528,0.35786597636159373,0.1319796954314721,0.3466666666666667,0.029638183217859892,0.868020304568528
combo_size2_o1n1_Ounder_Nhybrid,2,1,1,"old_under,new_hybrid",medical,chronological,0.6603734440571054,0.2340702210663199,0.4400434118695057,0.2076603599446239,0.26817640047675806,0.06752446937204443,0.792339640055376
combo_size2_o1n1_Oover_Nunder,2,1,1,"old_over,new_under",medical,chronological,0.6569090124499791,0.17280453257790368,0.3317242604780302,0.11259806183664052,0.3713850837138508,0.02270977675134719,0.8874019381633594
combo_size2_o1n1_Oover_Nover,2,1,1,"old_over,new_over",medical,chronological,0.6636112272857446,0.018944519621109608,0.09836342561583836,0.009690816797415782,0.42,0.0015946332343560981,0.9903091832025842
combo_size2_o1n1_Oover_Nhybrid,2,1,1,"old_over,new_hybrid",medical,chronological,0.6606143531150273,0.1245105716523101,0.2691717615803694,0.07337332718043378,0.4108527131782946,0.012537116463213462,0.9266266728195662
combo_size2_o1n1_Ohybrid_Nunder,2,1,1,"old_hybrid,new_under",medical,chronological,0.6593566474634691,0.22762908894295755,0.4270938866557743,0.19427780341485926,0.2748041775456919,0.061090949081711206,0.8057221965851408
combo_size2_o1n1_Ohybrid_Nover,2,1,1,"old_hybrid,new_over",medical,chronological,0.66330330318443,0.11704230921312772,0.25979513472201343,0.06829718504845408,0.4088397790055249,0.011767293522489827,0.9317028149515459
combo_size2_o1n1_Ohybrid_Nhybrid,2,1,1,"old_hybrid,new_hybrid",medical,chronological,0.6608206254693401,0.18087676907145323,0.3432100095134761,0.12090447623442548,0.3589041095890411,0.025734081161332894,0.8790955237655745
combo_size3_o2n1_Ounder_Oover_Nunder,3,2,1,"old_under,old_over,new_under",medical,chronological,0.662399297907674,0.24058679706601466,0.4573584616480658,0.22704199353945548,0.25585023400936036,0.07868690201253711,0.7729580064605446
combo_size3_o2n1_Ounder_Oover_Nover,3,2,1,"old_under,old_over,new_over",medical,chronological,0.6616113319317267,0.11633466135458168,0.25815580174917385,0.06737425011536687,0.42565597667638483,0.010832508523039701,0.9326257498846331
combo_size3_o2n1_Ounder_Oover_Nhybrid,3,2,1,"old_under,old_over,new_hybrid",medical,chronological,0.6613440076295143,0.18560218355510064,0.3494615625544054,0.12551915089986157,0.35602094240837695,0.027053777631144835,0.8744808491001385
combo_size3_o2n1_Ounder_Ohybrid_Nunder,3,2,1,"old_under,old_hybrid,new_under",medical,chronological,0.6630049961605278,0.2588283323127169,0.508742018415668,0.2925703737886479,0.23206442166910687,0.11536346640272738,0.7074296262113521
combo_size3_o2n1_Ounder_Ohybrid_Nover,3,2,1,"old_under,old_hybrid,new_over",medical,chronological,0.6617400079200058,0.1811320754716981,0.344361889893791,0.1218274111675127,0.35294117647058826,0.026613878807874188,0.8781725888324873
combo_size3_o2n1_Ounder_Ohybrid_Nhybrid,3,2,1,"old_under,old_hybrid,new_hybrid",medical,chronological,0.6614630919152554,0.2143283582089552,0.39769401131042204,0.16566682048915551,0.30346576500422656,0.04530957879687672,0.8343331795108445
combo_size3_o1n2_Ounder_Nunder_Nover,3,1,2,"old_under,new_under,new_over",medical,chronological,0.6624790257631608,0.2313452104311903,0.4386759074485772,0.2067374250115367,0.26260257913247365,0.06917408995930936,0.7932625749884633
combo_size3_o1n2_Ounder_Nunder_Nhybrid,3,1,2,"old_under,new_under,new_hybrid",medical,chronological,0.6618585847082582,0.2478108581436077,0.48459879046776805,0.2611905860636825,0.23573511037067887,0.10090179258770483,0.7388094139363175
combo_size3_o1n2_Ounder_Nover_Nhybrid,3,1,2,"old_under,new_over,new_hybrid",medical,chronological,0.6626626129797253,0.1848341232227488,0.3498856459407945,0.12598061836640517,0.3468869123252859,0.028263499395139117,0.8740193816335948
combo_size3_o2n1_Oover_Ohybrid_Nunder,3,2,1,"old_over,old_hybrid,new_under",medical,chronological,0.6620356252072176,0.17333333333333334,0.333541291683969,0.11398246423627134,0.3616398243045388,0.023974485868250302,0.8860175357637287
combo_size3_o2n1_Oover_Ohybrid_Nover,3,2,1,"old_over,old_hybrid,new_over",medical,chronological,0.6631384933749501,0.08814968814968815,0.2203644849118731,0.04891555145362252,0.44537815126050423,0.007258330583965688,0.9510844485463775
combo_size3_o2n1_Oover_Ohybrid_Nhybrid,3,2,1,"old_over,old_hybrid,new_hybrid",medical,chronological,0.6617012351118634,0.14086629001883239,0.2913179374602933,0.08629441624365482,0.3831967213114754,0.016551193225558123,0.9137055837563451
combo_size3_o1n2_Oover_Nunder_Nover,3,1,2,"old_over,new_under,new_over",medical,chronological,0.6599435936841125,0.10646078829744006,0.24476602791915694,0.06045223811721274,0.445578231292517,0.008962938524139447,0.9395477618827872
combo_size3_o1n2_Oover_Nunder_Nhybrid,3,1,2,"old_over,new_under,new_hybrid",medical,chronological,0.6592348226912885,0.17852161785216178,0.33947748929656335,0.11813567143516382,0.3651925820256776,0.024469372044429782,0.8818643285648362
combo_size3_o1n2_Oover_Nover_Nhybrid,3,1,2,"old_over,new_over,new_hybrid",medical,chronological,0.66228871420487,0.09375,0.22840859900052424,0.05260729118597139,0.43018867924528303,0.008303090289233477,0.9473927088140286
combo_size3_o1n2_Ohybrid_Nunder_Nover,3,1,2,"old_hybrid,new_under,new_over",medical,chronological,0.6616279778493586,0.17580071174377224,0.3339169013656925,0.11398246423627134,0.38413685847589424,0.021774991751897062,0.8860175357637287
combo_size3_o1n2_Ohybrid_Nunder_Nhybrid,3,1,2,"old_hybrid,new_under,new_hybrid",medical,chronological,0.660688828371505,0.20983810709838108,0.3866008182655613,0.15551453622519612,0.32248803827751193,0.038931045859452326,0.8444854637748038
combo_size3_o1n2_Ohybrid_Nover_Nhybrid,3,1,2,"old_hybrid,new_over,new_hybrid",medical,chronological,0.6626939001999083,0.14123867069486404,0.291374941264275,0.08629441624365482,0.3887733887733888,0.016166281755196306,0.9137055837563451
combo_size4_o3n1_Ounder_Oover_Ohybrid_Nunder,4,3,1,"old_under,old_over,old_hybrid,new_under",medical,chronological,0.6634974209738866,0.21781592187037585,0.4024161958549372,0.169820027688048,0.30363036303630364,0.046409325855053335,0.830179972311952
combo_size4_o3n1_Ounder_Oover_Ohybrid_Nover,4,3,1,"old_under,old_over,old_hybrid,new_over",medical,chronological,0.6617795673492558,0.14457831325301204,0.2952198786267212,0.08860175357637287,0.39263803680981596,0.0163312438139228,0.9113982464236271
combo_size4_o3n1_Ounder_Oover_Ohybrid_Nhybrid,4,3,1,"old_under,old_over,old_hybrid,new_hybrid",medical,chronological,0.6616782708504962,0.17925824175824176,0.3423996979106111,0.12044300876788186,0.3503355704697987,0.026613878807874188,0.8795569912321182
combo_size4_o2n2_Ounder_Oover_Nunder_Nover,4,2,2,"old_under,old_over,new_under,new_over",medical,chronological,0.6641545794721021,0.17640882044102205,0.33688132098401485,0.11628980156898938,0.3652173913043478,0.024084460574067965,0.8837101984310106
combo_size4_o2n2_Ounder_Oover_Nunder_Nhybrid,4,2,2,"old_under,old_over,new_under,new_hybrid",medical,chronological,0.6634818408009812,0.2198603097479502,0.4000416785973713,0.16705122288878635,0.32149200710479575,0.04201033762234686,0.8329487771112136
combo_size4_o2n2_Ounder_Oover_Nover_Nhybrid,4,2,2,"old_under,old_over,new_over,new_hybrid",medical,chronological,0.663405259429925,0.14318010550113036,0.29367824992448016,0.08767881864328565,0.39014373716632444,0.0163312438139228,0.9123211813567144
combo_size4_o2n2_Ounder_Ohybrid_Nunder_Nover,4,2,2,"old_under,old_hybrid,new_under,new_over",medical,chronological,0.6645388058208541,0.2127146730943055,0.3946404800309517,0.16289801568989387,0.3064236111111111,0.043934894974155946,0.8371019843101062
