split,drift_start_year,old_window,new_window,fs_variant,n_features_before,n_features_after,selected_preview,w_old,w_new,threshold,val_AUC,test_AUC,val_F1,test_F1,val_G_Mean,test_G_Mean,val_Recall,test_Recall,val_Precision,test_Precision,val_Type1_Error,test_Type1_Error,val_Type2_Error,test_Type2_Error
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.25000000,0.75000000,0.30000000,0.71305214,0.83735325,0.27940552,0.20548909,0.53884117,0.68323458,0.31573896,0.50871080,0.25057121,0.12874780,0.08041187,0.08236765,0.68426104,0.49128920
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.20000000,0.80000000,0.30000000,0.71432028,0.83881699,0.27839453,0.20901933,0.53661709,0.68397904,0.31285988,0.50871080,0.25076923,0.13153153,0.07959467,0.08036682,0.68714012,0.49128920
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.15000000,0.85000000,0.32000000,0.71559014,0.84017440,0.28032345,0.21423106,0.52733995,0.67232255,0.29942418,0.48780488,0.26351351,0.13725490,0.07125930,0.07336390,0.70057582,0.51219512
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.10000000,0.90000000,0.31000000,0.71686958,0.84155651,0.27978817,0.21375187,0.53072952,0.67863143,0.30422265,0.49825784,0.25898693,0.13606089,0.07411947,0.07569821,0.69577735,0.50174216
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.05000000,0.95000000,0.31000000,0.71817128,0.84336069,0.27849224,0.21321321,0.52839866,0.67640690,0.30134357,0.49477352,0.25886232,0.13588517,0.07346572,0.07528137,0.69865643,0.50522648
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.00000000,1.00000000,0.30000000,0.71767940,0.84493045,0.27360140,0.20594634,0.52676499,0.67497231,0.30038388,0.49477352,0.25120385,0.13003663,0.07624418,0.07919967,0.69961612,0.50522648
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",1.00000000,0.00000000,0.45000000,0.66327171,0.73699436,0.23881648,0.11634056,0.53532527,0.57925608,0.32533589,0.38327526,0.18864775,0.06857855,0.11914685,0.12455190,0.67466411,0.61672474
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.95000000,0.05000000,0.43000000,0.66942489,0.74838020,0.24129610,0.12074303,0.54265282,0.59626382,0.33589251,0.40766551,0.18827327,0.07086614,0.12331454,0.12788662,0.66410749,0.59233449
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.90000000,0.10000000,0.41000000,0.67489064,0.75847166,0.24697174,0.12424850,0.55427500,0.61234353,0.35220729,0.43205575,0.19015544,0.07255705,0.12772738,0.13213839,0.64779271,0.56794425
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.85000000,0.15000000,0.41000000,0.67983039,0.76767497,0.25052338,0.13312034,0.55071139,0.61831174,0.34452975,0.43554007,0.19682018,0.07856694,0.11971889,0.12221759,0.65547025,0.56445993
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.80000000,0.20000000,0.42000000,0.68431915,0.77605535,0.25279642,0.14209591,0.53920978,0.61108989,0.32533589,0.41811847,0.20670732,0.08559201,0.10631691,0.10687787,0.67466411,0.58188153
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.75000000,0.25000000,0.42000000,0.68839461,0.78373422,0.25888717,0.14996849,0.53822028,0.61140022,0.32149712,0.41463415,0.21668823,0.09153846,0.09896216,0.09845769,0.67850288,0.58536585
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.70000000,0.30000000,0.39000000,0.69203783,0.79061368,0.26023392,0.14916810,0.55162887,0.63473502,0.34165067,0.45296167,0.21015348,0.08928571,0.10934052,0.11054606,0.65834933,0.54703833
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.65000000,0.35000000,0.37000000,0.69525127,0.79663710,0.26793920,0.15156507,0.56733874,0.65182485,0.36372361,0.48083624,0.21208730,0.08996089,0.11506088,0.11638183,0.63627639,0.51916376
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.60000000,0.40000000,0.39000000,0.69796993,0.80206997,0.26903353,0.16914138,0.54446968,0.64296814,0.32725528,0.45644599,0.22839920,0.10380349,0.09414072,0.09428929,0.67274472,0.54355401
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.55000000,0.45000000,0.39000000,0.70027537,0.80658143,0.27173474,0.18033898,0.54185100,0.65011982,0.32245681,0.46341463,0.23480084,0.11195286,0.08948272,0.08795331,0.67754319,0.53658537
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.50000000,0.50000000,0.37000000,0.70218142,0.81039995,0.27297402,0.17734628,0.55235772,0.65783030,0.33781190,0.47735192,0.22901757,0.10890302,0.09683746,0.09345561,0.66218810,0.52264808
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.45000000,0.55000000,0.34000000,0.70373652,0.81370315,0.27600849,0.16891496,0.57588490,0.66966534,0.37428023,0.50174216,0.21860987,0.10155148,0.11391681,0.10621092,0.62571977,0.49825784
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.40000000,0.60000000,0.32000000,0.70492404,0.81632620,0.27475163,0.17062147,0.58173764,0.68389134,0.38483685,0.52613240,0.21363879,0.10182063,0.12061780,0.11104627,0.61516315,0.47386760
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.35000000,0.65000000,0.29000000,0.70582805,0.81837961,0.27284264,0.16692268,0.59666855,0.70482592,0.41266795,0.56794425,0.20379147,0.09783914,0.13728855,0.12530221,0.58733205,0.43205575
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.30000000,0.70000000,0.31000000,0.70644636,0.82000107,0.27078385,0.17573696,0.57947567,0.69321512,0.38291747,0.54006969,0.20944882,0.10494245,0.12306938,0.11021259,0.61708253,0.45993031
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.25000000,0.75000000,0.34000000,0.70678100,0.82108922,0.26898851,0.18332272,0.55814903,0.67383736,0.34836852,0.50174216,0.21907061,0.11214953,0.10574487,0.09503960,0.65163148,0.49825784
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.20000000,0.80000000,0.32000000,0.70689295,0.82189182,0.26988636,0.18051405,0.56845382,0.68699493,0.36468330,0.52613240,0.21420519,0.10894661,0.11391681,0.10295957,0.63531670,0.47386760
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.15000000,0.85000000,0.32000000,0.70661368,0.82229994,0.26804861,0.18039687,0.56504002,0.68500264,0.35988484,0.52264808,0.21355353,0.10901163,0.11285446,0.10220925,0.64011516,0.47735192
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.10000000,0.90000000,0.32000000,0.70591659,0.82226015,0.26461097,0.18006042,0.56057892,0.68293733,0.35412668,0.51916376,0.21121923,0.10891813,0.11260930,0.10162568,0.64587332,0.48083624
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.05000000,0.95000000,0.31000000,0.70466869,0.82134106,0.26315789,0.17654028,0.56368513,0.68189083,0.35988484,0.51916376,0.20741150,0.10635261,0.11710387,0.10437682,0.64011516,0.48083624
split_12+4,2011,1999-2010,2011-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.00000000,1.00000000,0.28000000,0.70281682,0.81621262,0.26138614,0.17334065,0.57497516,0.69805297,0.38003839,0.55052265,0.19919517,0.10286458,0.13009725,0.11488120,0.61996161,0.44947735
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,1.00000000,0.00000000,0.40000000,0.68227775,0.77434587,0.24166099,0.13116531,0.54714328,0.60917552,0.34266409,0.42160279,0.18664564,0.07766367,0.12635792,0.11979992,0.65733591,0.57839721
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.95000000,0.05000000,0.44000000,0.68571135,0.78330809,0.24637681,0.14705882,0.51750907,0.59005000,0.29536680,0.38327526,0.21132597,0.09098428,0.09327779,0.09162151,0.70463320,0.61672474
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.90000000,0.10000000,0.42000000,0.68880184,0.79109617,0.25305479,0.14834092,0.52913339,0.59966164,0.30984556,0.39721254,0.21385743,0.09120000,0.09638161,0.09470613,0.69015444,0.60278746
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.85000000,0.15000000,0.42000000,0.69156672,0.79805871,0.25811823,0.15395189,0.52289425,0.59656360,0.29922780,0.39024390,0.22693997,0.09589041,0.08625337,0.08803668,0.70077220,0.60975610
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.80000000,0.20000000,0.40000000,0.69407252,0.80417392,0.26237624,0.15973154,0.52926681,0.61413618,0.30694981,0.41463415,0.22910663,0.09891937,0.08739688,0.09037099,0.69305019,0.58536585
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.75000000,0.25000000,0.38000000,0.69637003,0.80982552,0.26845093,0.16276042,0.53927557,0.62827341,0.31949807,0.43554007,0.23146853,0.10008006,0.08976558,0.09370571,0.68050193,0.56445993
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.70000000,0.30000000,0.37000000,0.69842447,0.81491010,0.27250206,0.17234469,0.53949818,0.63950767,0.31853282,0.44947735,0.23809524,0.10661157,0.08625337,0.09012088,0.68146718,0.55052265
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.65000000,0.35000000,0.35000000,0.70024026,0.81946688,0.27468509,0.17589577,0.54524137,0.65325113,0.32625483,0.47038328,0.23719298,0.10817308,0.08878543,0.09278866,0.67374517,0.52961672
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.60000000,0.40000000,0.32000000,0.70184065,0.82343863,0.27718224,0.18485391,0.56104610,0.69603473,0.34942085,0.54006969,0.22969543,0.11151079,0.09915870,0.10295957,0.65057915,0.45993031
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.55000000,0.45000000,0.30000000,0.70322191,0.82686718,0.27875609,0.18677494,0.56752943,0.70802566,0.35907336,0.56097561,0.22780159,0.11203897,0.10299763,0.10637766,0.64092664,0.43902439
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.50000000,0.50000000,0.28000000,0.70443240,0.82959973,0.27796113,0.18602029,0.57151252,0.71522741,0.36583012,0.57491289,0.22412774,0.11096167,0.10716328,0.11021259,0.63416988,0.42508711
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.45000000,0.55000000,0.28000000,0.70549833,0.83189628,0.27968750,0.19574468,0.55915059,0.71062998,0.34555985,0.56097561,0.23490814,0.11855670,0.09523810,0.09979158,0.65444015,0.43902439
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.40000000,0.60000000,0.26000000,0.70635202,0.83393284,0.28125000,0.19952494,0.56631620,0.72483767,0.35617761,0.58536585,0.23236776,0.12025770,0.09956710,0.10245936,0.64382239,0.41463415
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.35000000,0.65000000,0.24000000,0.70709375,0.83548517,0.28159645,0.19096627,0.57362102,0.72045863,0.36776062,0.58188153,0.22814371,0.11422709,0.10528465,0.10796165,0.63223938,0.41811847
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.30000000,0.70000000,0.24000000,0.70772078,0.83679379,0.28174450,0.19914997,0.56397872,0.71725341,0.35231660,0.57142857,0.23472669,0.12058824,0.09719840,0.09970821,0.64768340,0.42857143
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.25000000,0.75000000,0.24000000,0.70830113,0.83781221,0.27846093,0.19610308,0.55445619,0.70109367,0.33880309,0.54355401,0.23636364,0.11963190,0.09262436,0.09570654,0.66119691,0.45644599
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.20000000,0.80000000,0.24000000,0.70888755,0.83881699,0.27563843,0.20128205,0.54675408,0.70437388,0.32818533,0.54703833,0.23759609,0.12333071,0.08911215,0.09303877,0.67181467,0.45296167
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.15000000,0.85000000,0.22000000,0.70943163,0.83966868,0.27518620,0.19422250,0.55370703,0.70446686,0.33880309,0.55052265,0.23168317,0.11791045,0.09507474,0.09854106,0.66119691,0.44947735
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.10000000,0.90000000,0.20000000,0.70999148,0.84036322,0.26879271,0.19008264,0.55405698,0.70901577,0.34169884,0.56097561,0.22152691,0.11442786,0.10160908,0.10387662,0.65830116,0.43902439
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.05000000,0.95000000,0.23000000,0.71055117,0.84085123,0.26666667,0.20392157,0.53154594,0.70306227,0.30888031,0.54355401,0.23460411,0.12550282,0.08527322,0.09062109,0.69111969,0.45644599
split_13+3,2012,1999-2011,2012-2014,no_fs,19,19,,0.00000000,1.00000000,0.21000000,0.70761119,0.83802833,0.26237425,0.19536631,0.53461039,0.70089974,0.31467181,0.54355401,0.22498275,0.11908397,0.09172588,0.09620675,0.68532819,0.45644599
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",1.00000000,0.00000000,0.42000000,0.67038308,0.74187561,0.24474660,0.12001875,0.57089106,0.61815458,0.38223938,0.44599303,0.18000000,0.06933911,0.14734951,0.14322634,0.61776062,0.55400697
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.95000000,0.05000000,0.40000000,0.67586048,0.75267831,0.24795888,0.12123974,0.57930682,0.62839315,0.39575290,0.46341463,0.18053721,0.06974305,0.15200523,0.14789496,0.60424710,0.53658537
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.90000000,0.10000000,0.45000000,0.68064518,0.76235249,0.25294985,0.14166667,0.54316982,0.60876553,0.33108108,0.41463415,0.20465394,0.08542714,0.10887854,0.10621092,0.66891892,0.58536585
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.85000000,0.15000000,0.46000000,0.68487903,0.77101115,0.25757576,0.15250836,0.53152236,0.60082019,0.31177606,0.39721254,0.21942935,0.09437086,0.09384955,0.09120467,0.68822394,0.60278746
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.80000000,0.20000000,0.44000000,0.68861775,0.77907868,0.26338413,0.15013055,0.54201312,0.60245236,0.32528958,0.40069686,0.22127380,0.09236948,0.09687168,0.09420592,0.67471042,0.59930314
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.75000000,0.25000000,0.43000000,0.69198426,0.78648188,0.26550079,0.16010674,0.54057035,0.61648506,0.32239382,0.41811847,0.22567568,0.09900990,0.09360451,0.09103793,0.67760618,0.58188153
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.70000000,0.30000000,0.44000000,0.69488001,0.79316120,0.27336245,0.17463933,0.52811198,0.60838392,0.30212355,0.40069686,0.24960128,0.11165049,0.07686025,0.07628178,0.69787645,0.59930314
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.65000000,0.35000000,0.37000000,0.69744487,0.79917184,0.27197704,0.16087963,0.56994185,0.65707676,0.36583012,0.48432056,0.21644774,0.09646079,0.11206404,0.10854523,0.63416988,0.51567944
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.60000000,0.40000000,0.43000000,0.69950940,0.80448721,0.27611940,0.18540773,0.51649267,0.59342246,0.28571429,0.37630662,0.26714801,0.12300683,0.06632361,0.06419341,0.71428571,0.62369338
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.55000000,0.45000000,0.40000000,0.70120993,0.80901828,0.27826855,0.19273302,0.53045241,0.62826439,0.30405405,0.42508711,0.25651466,0.12461696,0.07457323,0.07144644,0.69594595,0.57491289
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.50000000,0.50000000,0.41000000,0.70242849,0.81269373,0.27738599,0.20068611,0.51598021,0.61787374,0.28474903,0.40766551,0.27039413,0.13310580,0.06501674,0.06352647,0.71525097,0.59233449
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.45000000,0.55000000,0.33000000,0.70326799,0.81566564,0.27583643,0.18136952,0.56619813,0.67934481,0.35810811,0.51219512,0.22430472,0.11019490,0.10479458,0.09895790,0.64189189,0.48780488
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.40000000,0.60000000,0.36000000,0.70373406,0.81799559,0.27670311,0.19259259,0.53971442,0.64631975,0.31756757,0.45296167,0.24515648,0.12229539,0.08274116,0.07778241,0.68243243,0.54703833
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.35000000,0.65000000,0.27000000,0.70380719,0.81978873,0.27419355,0.16910230,0.59608133,0.70386500,0.41023166,0.56445993,0.20591085,0.09944751,0.13387242,0.12230096,0.58976834,0.43554007
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.30000000,0.70000000,0.32000000,0.70356503,0.82106627,0.27031190,0.18971276,0.55255634,0.67135707,0.33880309,0.49477352,0.22485586,0.11735537,0.09883199,0.08903710,0.66119691,0.50522648
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.25000000,0.75000000,0.31000000,0.70296390,0.82197518,0.27213987,0.18762215,0.55735572,0.67495381,0.34555985,0.50174216,0.22445141,0.11538462,0.10103733,0.09203835,0.65444015,0.49825784
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.20000000,0.80000000,0.30000000,0.70191342,0.82266450,0.27105953,0.18586887,0.55954342,0.67856315,0.34942085,0.50871080,0.22140673,0.11370717,0.10397778,0.09487286,0.65057915,0.49128920
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.15000000,0.85000000,0.29000000,0.70036605,0.82302527,0.26794967,0.18557994,0.55875226,0.68250249,0.34942085,0.51567944,0.21728691,0.11314985,0.10650984,0.09670696,0.65057915,0.48432056
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.10000000,0.90000000,0.30000000,0.69797815,0.82299768,0.26936284,0.18991487,0.55357559,0.67757313,0.34073359,0.50522648,0.22271293,0.11693548,0.10062893,0.09128804,0.65926641,0.49477352
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.05000000,0.95000000,0.29000000,0.69391279,0.82162632,0.26933233,0.18761966,0.55604551,0.68103980,0.34459459,0.51219512,0.22105263,0.11484375,0.10275259,0.09445602,0.65540541,0.48780488
split_13+3,2012,1999-2011,2012-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.00000000,1.00000000,0.33000000,0.68358722,0.81541147,0.26650165,0.19278882,0.53353082,0.64856619,0.31177606,0.45644599,0.23270893,0.12220149,0.08698848,0.07844935,0.68822394,0.54355401
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,1.00000000,0.00000000,0.42000000,0.68286702,0.77602340,0.24461482,0.14244016,0.53452214,0.61552827,0.32149712,0.42508711,0.19740719,0.08555400,0.11130179,0.10871196,0.67850288,0.57491289
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.95000000,0.05000000,0.42000000,0.68692037,0.78470951,0.24876002,0.14613003,0.52992904,0.60800899,0.31285988,0.41114983,0.20645978,0.08885542,0.10239438,0.10087536,0.68714012,0.58885017
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.90000000,0.10000000,0.45000000,0.69044999,0.79188018,0.25416301,0.15805022,0.50666035,0.58564843,0.27831094,0.37282230,0.23387097,0.10028116,0.07763341,0.08003335,0.72168906,0.62717770
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.85000000,0.15000000,0.43000000,0.69359038,0.79816416,0.26297578,0.15982721,0.51837814,0.59565625,0.29174664,0.38675958,0.23937008,0.10072595,0.07894092,0.08261776,0.70825336,0.61324042
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.80000000,0.20000000,0.43000000,0.69639480,0.80372150,0.26800365,0.17034700,0.51221746,0.59069358,0.28214971,0.37630662,0.25520833,0.11009174,0.07011522,0.07278033,0.71785029,0.62369338
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.75000000,0.25000000,0.38000000,0.69885783,0.80874784,0.27224705,0.16429495,0.54131108,0.63304659,0.32149712,0.44250871,0.23608175,0.10087371,0.08858380,0.09437266,0.67850288,0.55749129
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.70000000,0.30000000,0.37000000,0.70108323,0.81310709,0.27743271,0.16622340,0.54242623,0.62919743,0.32149712,0.43554007,0.24399126,0.10271159,0.08482471,0.09103793,0.67850288,0.56445993
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.65000000,0.35000000,0.35000000,0.70305587,0.81697833,0.27897519,0.17057292,0.54798186,0.64335271,0.32917466,0.45644599,0.24206069,0.10488391,0.08776661,0.09320550,0.67082534,0.54355401
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.60000000,0.40000000,0.37000000,0.70475558,0.82039119,0.28465116,0.19010819,0.52385062,0.63006892,0.29366603,0.42857143,0.27617329,0.12214499,0.06553894,0.07369737,0.70633397,0.57142857
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.55000000,0.45000000,0.36000000,0.70620041,0.82329891,0.28772920,0.19070134,0.52437718,0.62557188,0.29366603,0.42160279,0.28202765,0.12321792,0.06365939,0.07177991,0.70633397,0.57839721
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.50000000,0.50000000,0.35000000,0.70744369,0.82588390,0.29198473,0.19123506,0.52508606,0.62334510,0.29366603,0.41811847,0.29032258,0.12396694,0.06112609,0.07069612,0.70633397,0.58188153
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.45000000,0.55000000,0.31000000,0.70846323,0.82811218,0.29339207,0.18450704,0.54424644,0.64677420,0.31957774,0.45644599,0.27117264,0.11562224,0.07313884,0.08353481,0.68042226,0.54355401
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.40000000,0.60000000,0.29000000,0.70926787,0.83010662,0.29270386,0.18591934,0.54948118,0.65786165,0.32725528,0.47386760,0.26475155,0.11564626,0.07738825,0.08670279,0.67274472,0.52613240
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.35000000,0.65000000,0.26000000,0.70990610,0.83176149,0.29105691,0.18401015,0.56018671,0.67604843,0.34357006,0.50522648,0.25246827,0.11249030,0.08662254,0.09537307,0.65642994,0.49477352
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.30000000,0.70000000,0.23000000,0.71037845,0.83319095,0.29206593,0.18095801,0.57463482,0.69101526,0.36564299,0.53310105,0.24313976,0.10897436,0.09691918,0.10429346,0.63435701,0.46689895
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.25000000,0.75000000,0.22000000,0.71065522,0.83449085,0.29334365,0.18214075,0.57372071,0.69330207,0.36372361,0.53658537,0.24578470,0.10968661,0.09503963,0.10421009,0.63627639,0.46341463
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.20000000,0.80000000,0.20000000,0.71078756,0.83578349,0.29384966,0.17286777,0.57864375,0.68462852,0.37140115,0.52613240,0.24309045,0.10342466,0.09847185,0.10912880,0.62859885,0.47386760
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.15000000,0.85000000,0.17000000,0.71087034,0.83709676,0.29252438,0.16587427,0.58880033,0.69350985,0.38867562,0.54703833,0.23451071,0.09775841,0.10803301,0.12080033,0.61132438,0.45296167
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.10000000,0.90000000,0.16000000,0.71109393,0.83833334,0.29169675,0.16605360,0.58801908,0.69541805,0.38771593,0.55052265,0.23379630,0.09777228,0.10819645,0.12155065,0.61228407,0.44947735
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.05000000,0.95000000,0.16000000,0.71168361,0.83899476,0.28791774,0.16630670,0.58014839,0.68808834,0.37619962,0.53658537,0.23319453,0.09840256,0.10533628,0.11763235,0.62380038,0.46341463
split_14+2,2013,1999-2012,2013-2014,no_fs,19,19,,0.00000000,1.00000000,0.17000000,0.71149586,0.83004911,0.28625954,0.16515837,0.56965352,0.67237871,0.35988484,0.50871080,0.23764259,0.09858204,0.09830841,0.11129637,0.64011516,0.49128920
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",1.00000000,0.00000000,0.51000000,0.66832709,0.72882197,0.24237428,0.13636364,0.50696891,0.56061761,0.28214971,0.34494774,0.21242775,0.08497854,0.08907412,0.08887036,0.71785029,0.65505226
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.95000000,0.05000000,0.49000000,0.67413803,0.74037789,0.24817518,0.14189189,0.51656174,0.57677474,0.29366603,0.36585366,0.21488764,0.08801341,0.09136226,0.09070446,0.70633397,0.63414634
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.90000000,0.10000000,0.48000000,0.67917303,0.75015490,0.25154131,0.14225352,0.51732773,0.56713222,0.29366603,0.35191638,0.21998562,0.08914387,0.08866552,0.08603585,0.70633397,0.64808362
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.85000000,0.15000000,0.45000000,0.68371778,0.75888240,0.25791325,0.14257685,0.53476967,0.58644471,0.31669866,0.37979094,0.21753461,0.08776167,0.09700090,0.09445602,0.68330134,0.62020906
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.80000000,0.20000000,0.43000000,0.68774744,0.76678175,0.26228240,0.14358974,0.54159584,0.59369358,0.32533589,0.39024390,0.21970188,0.08798115,0.09839013,0.09679033,0.67466411,0.60975610
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.75000000,0.25000000,0.48000000,0.69131961,0.77397754,0.26569343,0.16845878,0.49613772,0.55448787,0.26199616,0.32752613,0.26949654,0.11338963,0.06047234,0.06127553,0.73800384,0.67247387
